venue,venuename,id,venuesMajorDisciplinary,venuesOtherDisciplinary,concepts
https://openalex.org/V184542645,Physical Review Special Topics-physics Education Research,94481,['https://openalex.org/C15744967'],"['https://openalex.org/C33923547', 'https://openalex.org/C41008148', 'https://openalex.org/C121332964', 'https://openalex.org/C144024400', 'https://openalex.org/C138885662', 'https://openalex.org/C71924100', 'https://openalex.org/C127413603']","['https://openalex.org/C15744967', 'https://openalex.org/C33923547', 'https://openalex.org/C41008148', 'https://openalex.org/C145420912', 'https://openalex.org/C121332964', 'https://openalex.org/C144024400', 'https://openalex.org/C138885662', 'https://openalex.org/C71924100', 'https://openalex.org/C127413603', 'https://openalex.org/C62520636', 'https://openalex.org/C19417346', 'https://openalex.org/C111472728']"
https://openalex.org/V186234238,Educational Research and Evaluation,94486,['https://openalex.org/C15744967'],"['https://openalex.org/C33923547', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C162324750', 'https://openalex.org/C71924100', 'https://openalex.org/C41008148', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C127313418']","['https://openalex.org/C15744967', 'https://openalex.org/C33923547', 'https://openalex.org/C144024400', 'https://openalex.org/C145420912', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C19417346', 'https://openalex.org/C162324750', 'https://openalex.org/C50522688', 'https://openalex.org/C71924100', 'https://openalex.org/C138496976', 'https://openalex.org/C41008148', 'https://openalex.org/C86803240', 'https://openalex.org/C105795698', 'https://openalex.org/C138885662', 'https://openalex.org/C2781206393', 'https://openalex.org/C509550671', 'https://openalex.org/C127313418']"
https://openalex.org/V187497233,Anales De Psicologia,94490,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C138885662', 'https://openalex.org/C86803240', 'https://openalex.org/C142362112', 'https://openalex.org/C33923547', 'https://openalex.org/C17744445']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C77805123', 'https://openalex.org/C138496976', 'https://openalex.org/C138885662', 'https://openalex.org/C118552586', 'https://openalex.org/C70410870', 'https://openalex.org/C86803240', 'https://openalex.org/C142362112', 'https://openalex.org/C15708023', 'https://openalex.org/C169760540', 'https://openalex.org/C33923547', 'https://openalex.org/C17744445']"
https://openalex.org/V192318099,Brain Impairment,94509,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C17744445', 'https://openalex.org/C142362112']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C118552586', 'https://openalex.org/C169760540', 'https://openalex.org/C1862650', 'https://openalex.org/C2778818304', 'https://openalex.org/C169900460', 'https://openalex.org/C2781017439', 'https://openalex.org/C2779224077', 'https://openalex.org/C199539241', 'https://openalex.org/C17744445', 'https://openalex.org/C142362112', 'https://openalex.org/C126322002', 'https://openalex.org/C124952713', 'https://openalex.org/C70410870', 'https://openalex.org/C151719136', 'https://openalex.org/C165347436', 'https://openalex.org/C99508421', 'https://openalex.org/C142724271', 'https://openalex.org/C180747234', 'https://openalex.org/C159110408']"
https://openalex.org/V1043056808,Zeitschrift Fur Klinische Psychologie-forschung Und Praxis,94694,['https://openalex.org/C15744967'],"['https://openalex.org/C86803240', 'https://openalex.org/C71924100', 'https://openalex.org/C41008148', 'https://openalex.org/C205649164', 'https://openalex.org/C162324750', 'https://openalex.org/C138885662', 'https://openalex.org/C17744445', 'https://openalex.org/C95457728']","['https://openalex.org/C15744967', 'https://openalex.org/C86803240', 'https://openalex.org/C118552586', 'https://openalex.org/C169760540', 'https://openalex.org/C71924100', 'https://openalex.org/C70410870', 'https://openalex.org/C558461103', 'https://openalex.org/C169900460', 'https://openalex.org/C41008148', 'https://openalex.org/C205649164', 'https://openalex.org/C41895202', 'https://openalex.org/C2780712732', 'https://openalex.org/C2776317618', 'https://openalex.org/C94625758', 'https://openalex.org/C2776867660', 'https://openalex.org/C199539241', 'https://openalex.org/C162324750', 'https://openalex.org/C138885662', 'https://openalex.org/C17744445', 'https://openalex.org/C2779408567', 'https://openalex.org/C134018914', 'https://openalex.org/C2779097214', 'https://openalex.org/C154775046', 'https://openalex.org/C2780733359', 'https://openalex.org/C173145845', 'https://openalex.org/C199360897', 'https://openalex.org/C139719470', 'https://openalex.org/C111919701', 'https://openalex.org/C112749745', 'https://openalex.org/C2778678127', 'https://openalex.org/C95457728', 'https://openalex.org/C2775841894', 'https://openalex.org/C77805123', 'https://openalex.org/C2778329153', 'https://openalex.org/C166957645', 'https://openalex.org/C165556158', 'https://openalex.org/C2777529043']"
https://openalex.org/V19769454,Journal of Intellectual & Developmental Disability,99059,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C33923547', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C118552586', 'https://openalex.org/C86803240', 'https://openalex.org/C54355233', 'https://openalex.org/C551499885', 'https://openalex.org/C138496976', 'https://openalex.org/C70410870', 'https://openalex.org/C33923547', 'https://openalex.org/C144024400', 'https://openalex.org/C125565743', 'https://openalex.org/C17744445', 'https://openalex.org/C159110408', 'https://openalex.org/C199539241', 'https://openalex.org/C542102704']"
https://openalex.org/V27228949,Perspectives on Psychological Science,99089,['https://openalex.org/C15744967'],"['https://openalex.org/C86803240', 'https://openalex.org/C71924100', 'https://openalex.org/C138885662', 'https://openalex.org/C33923547', 'https://openalex.org/C41008148', 'https://openalex.org/C17744445', 'https://openalex.org/C144024400']","['https://openalex.org/C15744967', 'https://openalex.org/C77805123', 'https://openalex.org/C86803240', 'https://openalex.org/C71924100', 'https://openalex.org/C138885662', 'https://openalex.org/C118552586', 'https://openalex.org/C180747234', 'https://openalex.org/C169760540', 'https://openalex.org/C33923547', 'https://openalex.org/C111472728', 'https://openalex.org/C169900460', 'https://openalex.org/C105795698', 'https://openalex.org/C41008148', 'https://openalex.org/C17744445', 'https://openalex.org/C144024400', 'https://openalex.org/C199539241']"
https://openalex.org/V28828462,Psychiatric Rehabilitation Journal,99096,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C17744445', 'https://openalex.org/C162324750', 'https://openalex.org/C185592680', 'https://openalex.org/C121332964']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C118552586', 'https://openalex.org/C542102704', 'https://openalex.org/C134362201', 'https://openalex.org/C159110408', 'https://openalex.org/C86803240', 'https://openalex.org/C2776674806', 'https://openalex.org/C27415008', 'https://openalex.org/C17744445', 'https://openalex.org/C70410870', 'https://openalex.org/C199539241', 'https://openalex.org/C162324750', 'https://openalex.org/C185592680', 'https://openalex.org/C169760540', 'https://openalex.org/C121332964', 'https://openalex.org/C2910218225']"
https://openalex.org/V31737505,Pragmatics & Cognition,99102,['https://openalex.org/C15744967'],"['https://openalex.org/C138885662', 'https://openalex.org/C41008148', 'https://openalex.org/C86803240', 'https://openalex.org/C71924100', 'https://openalex.org/C144024400']","['https://openalex.org/C15744967', 'https://openalex.org/C138885662', 'https://openalex.org/C41895202', 'https://openalex.org/C41008148', 'https://openalex.org/C111472728', 'https://openalex.org/C86803240', 'https://openalex.org/C188147891', 'https://openalex.org/C169760540', 'https://openalex.org/C71924100', 'https://openalex.org/C118552586', 'https://openalex.org/C169900460', 'https://openalex.org/C144024400', 'https://openalex.org/C180747234', 'https://openalex.org/C154945302']"
https://openalex.org/V62013203,Journal of Experimental Psychology: General,99300,['https://openalex.org/C15744967'],"['https://openalex.org/C41008148', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C71924100', 'https://openalex.org/C33923547', 'https://openalex.org/C162324750']","['https://openalex.org/C15744967', 'https://openalex.org/C41008148', 'https://openalex.org/C86803240', 'https://openalex.org/C180747234', 'https://openalex.org/C138885662', 'https://openalex.org/C169760540', 'https://openalex.org/C71924100', 'https://openalex.org/C118552586', 'https://openalex.org/C154945302', 'https://openalex.org/C169900460', 'https://openalex.org/C41895202', 'https://openalex.org/C33923547', 'https://openalex.org/C111472728', 'https://openalex.org/C77805123', 'https://openalex.org/C162324750']"
https://openalex.org/V64334809,Swiss Journal of Psychology,99510,['https://openalex.org/C15744967'],"['https://openalex.org/C138885662', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240']","['https://openalex.org/C15744967', 'https://openalex.org/C77805123', 'https://openalex.org/C138885662', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C138496976', 'https://openalex.org/C169760540', 'https://openalex.org/C118552586', 'https://openalex.org/C180747234']"
https://openalex.org/V67613863,Criminology,99524,['https://openalex.org/C15744967'],"['https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240']","['https://openalex.org/C15744967', 'https://openalex.org/C144024400', 'https://openalex.org/C73484699', 'https://openalex.org/C17744445', 'https://openalex.org/C71924100', 'https://openalex.org/C199539241', 'https://openalex.org/C77805123', 'https://openalex.org/C86803240', 'https://openalex.org/C118552586', 'https://openalex.org/C138496976']"
https://openalex.org/V71860415,European Journal of Developmental Psychology,99545,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C144024400', 'https://openalex.org/C33923547', 'https://openalex.org/C17744445']","['https://openalex.org/C15744967', 'https://openalex.org/C138496976', 'https://openalex.org/C71924100', 'https://openalex.org/C77805123', 'https://openalex.org/C118552586', 'https://openalex.org/C86803240', 'https://openalex.org/C169760540', 'https://openalex.org/C138885662', 'https://openalex.org/C70410870', 'https://openalex.org/C169900460', 'https://openalex.org/C144024400', 'https://openalex.org/C33923547', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C111472728', 'https://openalex.org/C180747234']"
https://openalex.org/V78398831,Learning and Instruction,99571,['https://openalex.org/C15744967'],"['https://openalex.org/C33923547', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C41008148', 'https://openalex.org/C144024400', 'https://openalex.org/C138885662', 'https://openalex.org/C17744445', 'https://openalex.org/C162324750']","['https://openalex.org/C15744967', 'https://openalex.org/C33923547', 'https://openalex.org/C145420912', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C41008148', 'https://openalex.org/C144024400', 'https://openalex.org/C169760540', 'https://openalex.org/C118552586', 'https://openalex.org/C180747234', 'https://openalex.org/C19417346', 'https://openalex.org/C169900460', 'https://openalex.org/C138885662', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C162324750', 'https://openalex.org/C138496976', 'https://openalex.org/C77805123', 'https://openalex.org/C41895202', 'https://openalex.org/C187736073']"
https://openalex.org/V81166593,Zeitschrift Fur Klinische Psychologie Und Psychotherapie,99574,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C138885662', 'https://openalex.org/C142362112']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C29456083', 'https://openalex.org/C138885662', 'https://openalex.org/C142362112', 'https://openalex.org/C15708023']"
https://openalex.org/V81699576,Intervention In School And Clinic,99576,['https://openalex.org/C15744967'],"['https://openalex.org/C33923547', 'https://openalex.org/C71924100', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C138885662']","['https://openalex.org/C15744967', 'https://openalex.org/C33923547', 'https://openalex.org/C71924100', 'https://openalex.org/C144024400', 'https://openalex.org/C145420912', 'https://openalex.org/C19417346', 'https://openalex.org/C138496976', 'https://openalex.org/C17744445', 'https://openalex.org/C118552586', 'https://openalex.org/C199539241', 'https://openalex.org/C125565743', 'https://openalex.org/C15107229', 'https://openalex.org/C509550671', 'https://openalex.org/C138885662']"
https://openalex.org/V84664706,Personnel Psychology,99592,['https://openalex.org/C15744967'],"['https://openalex.org/C162324750', 'https://openalex.org/C33923547', 'https://openalex.org/C17744445', 'https://openalex.org/C41008148', 'https://openalex.org/C121332964']","['https://openalex.org/C15744967', 'https://openalex.org/C77805123', 'https://openalex.org/C162324750', 'https://openalex.org/C187736073', 'https://openalex.org/C75630572', 'https://openalex.org/C33923547', 'https://openalex.org/C17744445', 'https://openalex.org/C105795698', 'https://openalex.org/C41008148', 'https://openalex.org/C199539241', 'https://openalex.org/C121332964', 'https://openalex.org/C2718322']"
https://openalex.org/V84989246,"Technology, Pedagogy and Education",99595,['https://openalex.org/C15744967'],"['https://openalex.org/C41008148', 'https://openalex.org/C144024400', 'https://openalex.org/C33923547', 'https://openalex.org/C17744445', 'https://openalex.org/C71924100', 'https://openalex.org/C162324750', 'https://openalex.org/C127413603']","['https://openalex.org/C15744967', 'https://openalex.org/C41008148', 'https://openalex.org/C144024400', 'https://openalex.org/C33923547', 'https://openalex.org/C17744445', 'https://openalex.org/C145420912', 'https://openalex.org/C19417346', 'https://openalex.org/C199539241', 'https://openalex.org/C71924100', 'https://openalex.org/C136764020', 'https://openalex.org/C162324750', 'https://openalex.org/C509550671', 'https://openalex.org/C111919701', 'https://openalex.org/C50522688', 'https://openalex.org/C127413603']"
https://openalex.org/V88763227,Psychology & Health,99710,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C162324750', 'https://openalex.org/C17744445']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C70410870', 'https://openalex.org/C86803240', 'https://openalex.org/C118552586', 'https://openalex.org/C77805123', 'https://openalex.org/C126322002', 'https://openalex.org/C542102704', 'https://openalex.org/C142724271', 'https://openalex.org/C138496976', 'https://openalex.org/C159110408', 'https://openalex.org/C138885662', 'https://openalex.org/C169760540', 'https://openalex.org/C162324750', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241']"
https://openalex.org/V90519018,Infant and Child Development,99715,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C144024400', 'https://openalex.org/C41008148', 'https://openalex.org/C33923547']","['https://openalex.org/C15744967', 'https://openalex.org/C138496976', 'https://openalex.org/C71924100', 'https://openalex.org/C118552586', 'https://openalex.org/C86803240', 'https://openalex.org/C169760540', 'https://openalex.org/C138885662', 'https://openalex.org/C180747234', 'https://openalex.org/C77805123', 'https://openalex.org/C169900460', 'https://openalex.org/C144024400', 'https://openalex.org/C41895202', 'https://openalex.org/C70410870', 'https://openalex.org/C41008148', 'https://openalex.org/C33923547']"
https://openalex.org/V93932044,Exceptional Children,99723,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C33923547', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C33923547', 'https://openalex.org/C144024400', 'https://openalex.org/C138496976', 'https://openalex.org/C145420912', 'https://openalex.org/C17744445', 'https://openalex.org/C19417346', 'https://openalex.org/C199539241', 'https://openalex.org/C509550671', 'https://openalex.org/C28858896', 'https://openalex.org/C118552586', 'https://openalex.org/C125565743']"
https://openalex.org/V94642295,Journal of Cognitive and Behavioral Psychotherapies,99726,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C162324750', 'https://openalex.org/C33923547', 'https://openalex.org/C138885662', 'https://openalex.org/C41008148']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C118552586', 'https://openalex.org/C542102704', 'https://openalex.org/C70410870', 'https://openalex.org/C86803240', 'https://openalex.org/C2776867660', 'https://openalex.org/C139719470', 'https://openalex.org/C165556158', 'https://openalex.org/C162324750', 'https://openalex.org/C125565743', 'https://openalex.org/C33923547', 'https://openalex.org/C138885662', 'https://openalex.org/C138496976', 'https://openalex.org/C41008148', 'https://openalex.org/C126322002']"
https://openalex.org/V96733997,Addiction Research,99730,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C144024400', 'https://openalex.org/C185592680', 'https://openalex.org/C17744445']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C118552586', 'https://openalex.org/C98274493', 'https://openalex.org/C169760540', 'https://openalex.org/C2780035454', 'https://openalex.org/C542102704', 'https://openalex.org/C144024400', 'https://openalex.org/C48856860', 'https://openalex.org/C185592680', 'https://openalex.org/C70410870', 'https://openalex.org/C55493867', 'https://openalex.org/C17744445', 'https://openalex.org/C126322002']"
https://openalex.org/V121203305,Infancy,99923,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C41008148', 'https://openalex.org/C144024400', 'https://openalex.org/C33923547', 'https://openalex.org/C162324750']","['https://openalex.org/C15744967', 'https://openalex.org/C138496976', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C169760540', 'https://openalex.org/C180747234', 'https://openalex.org/C138885662', 'https://openalex.org/C118552586', 'https://openalex.org/C169900460', 'https://openalex.org/C41895202', 'https://openalex.org/C41008148', 'https://openalex.org/C154945302', 'https://openalex.org/C111472728', 'https://openalex.org/C144024400', 'https://openalex.org/C77805123', 'https://openalex.org/C33923547', 'https://openalex.org/C26760741', 'https://openalex.org/C162324750']"
https://openalex.org/V139806068,Annals of Dyslexia,99989,['https://openalex.org/C15744967'],"['https://openalex.org/C138885662', 'https://openalex.org/C17744445', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C144024400', 'https://openalex.org/C162324750', 'https://openalex.org/C33923547', 'https://openalex.org/C41008148']","['https://openalex.org/C15744967', 'https://openalex.org/C138885662', 'https://openalex.org/C41895202', 'https://openalex.org/C199539241', 'https://openalex.org/C17744445', 'https://openalex.org/C71924100', 'https://openalex.org/C118552586', 'https://openalex.org/C554936623', 'https://openalex.org/C86803240', 'https://openalex.org/C169760540', 'https://openalex.org/C169900460', 'https://openalex.org/C89267518', 'https://openalex.org/C506058694', 'https://openalex.org/C180747234', 'https://openalex.org/C144024400', 'https://openalex.org/C19417346', 'https://openalex.org/C162324750', 'https://openalex.org/C50522688', 'https://openalex.org/C547764534', 'https://openalex.org/C2777701204', 'https://openalex.org/C138496976', 'https://openalex.org/C33923547', 'https://openalex.org/C2778780117', 'https://openalex.org/C2777801307', 'https://openalex.org/C150856459', 'https://openalex.org/C41008148', 'https://openalex.org/C145420912', 'https://openalex.org/C125565743']"
https://openalex.org/V141047287,Journal of Psychiatry & Neuroscience,99994,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C185592680', 'https://openalex.org/C41008148']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C118552586', 'https://openalex.org/C169760540', 'https://openalex.org/C126322002', 'https://openalex.org/C134018914', 'https://openalex.org/C70410870', 'https://openalex.org/C185592680', 'https://openalex.org/C55493867', 'https://openalex.org/C2779097214', 'https://openalex.org/C41008148', 'https://openalex.org/C54355233', 'https://openalex.org/C199360897', 'https://openalex.org/C169900460', 'https://openalex.org/C2776412080', 'https://openalex.org/C142724271']"
https://openalex.org/V144257178,Music Perception,100171,['https://openalex.org/C15744967'],"['https://openalex.org/C142362112', 'https://openalex.org/C138885662', 'https://openalex.org/C86803240', 'https://openalex.org/C121332964', 'https://openalex.org/C71924100', 'https://openalex.org/C41008148', 'https://openalex.org/C144024400']","['https://openalex.org/C15744967', 'https://openalex.org/C142362112', 'https://openalex.org/C138885662', 'https://openalex.org/C124952713', 'https://openalex.org/C153349607', 'https://openalex.org/C86803240', 'https://openalex.org/C121332964', 'https://openalex.org/C558565934', 'https://openalex.org/C169760540', 'https://openalex.org/C180747234', 'https://openalex.org/C24890656', 'https://openalex.org/C71924100', 'https://openalex.org/C111472728', 'https://openalex.org/C26760741', 'https://openalex.org/C41008148', 'https://openalex.org/C144024400', 'https://openalex.org/C118552586', 'https://openalex.org/C169900460', 'https://openalex.org/C46312422', 'https://openalex.org/C41895202', 'https://openalex.org/C19417346', 'https://openalex.org/C107038049', 'https://openalex.org/C28490314', 'https://openalex.org/C542102704', 'https://openalex.org/C126322002', 'https://openalex.org/C13553968', 'https://openalex.org/C135343436', 'https://openalex.org/C154233639', 'https://openalex.org/C146902061']"
https://openalex.org/V150535073,Cognition & Emotion,100196,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C41008148', 'https://openalex.org/C144024400', 'https://openalex.org/C121332964', 'https://openalex.org/C162324750']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C118552586', 'https://openalex.org/C169760540', 'https://openalex.org/C180747234', 'https://openalex.org/C169900460', 'https://openalex.org/C77805123', 'https://openalex.org/C138885662', 'https://openalex.org/C138496976', 'https://openalex.org/C41895202', 'https://openalex.org/C70410870', 'https://openalex.org/C41008148', 'https://openalex.org/C144024400', 'https://openalex.org/C111472728', 'https://openalex.org/C46312422', 'https://openalex.org/C542102704', 'https://openalex.org/C154945302', 'https://openalex.org/C558461103', 'https://openalex.org/C121332964', 'https://openalex.org/C26760741', 'https://openalex.org/C162324750']"
https://openalex.org/V152855201,Personality and Mental Health,100202,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C70410870', 'https://openalex.org/C77805123', 'https://openalex.org/C11171543', 'https://openalex.org/C118552586', 'https://openalex.org/C187288502', 'https://openalex.org/C542102704', 'https://openalex.org/C2777308609', 'https://openalex.org/C2780600973', 'https://openalex.org/C138496976', 'https://openalex.org/C8597951', 'https://openalex.org/C86803240', 'https://openalex.org/C2865642']"
https://openalex.org/V152978131,International Journal of Childrens Spirituality,100203,['https://openalex.org/C15744967'],"['https://openalex.org/C144024400', 'https://openalex.org/C71924100', 'https://openalex.org/C138885662', 'https://openalex.org/C17744445', 'https://openalex.org/C142362112']","['https://openalex.org/C15744967', 'https://openalex.org/C144024400', 'https://openalex.org/C71924100', 'https://openalex.org/C138885662', 'https://openalex.org/C142724271', 'https://openalex.org/C514793146', 'https://openalex.org/C204787440', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C19417346', 'https://openalex.org/C27206212', 'https://openalex.org/C111472728', 'https://openalex.org/C2780238192', 'https://openalex.org/C142362112', 'https://openalex.org/C77805123']"
https://openalex.org/V156219422,Australian Journal of Psychology,100212,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C41008148', 'https://openalex.org/C33923547', 'https://openalex.org/C17744445']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C77805123', 'https://openalex.org/C86803240', 'https://openalex.org/C138496976', 'https://openalex.org/C180747234', 'https://openalex.org/C138885662', 'https://openalex.org/C169760540', 'https://openalex.org/C118552586', 'https://openalex.org/C41008148', 'https://openalex.org/C70410870', 'https://openalex.org/C33923547', 'https://openalex.org/C17744445']"
https://openalex.org/V156744583,Psychoanalytic Social Work,100214,['https://openalex.org/C15744967'],"['https://openalex.org/C138885662', 'https://openalex.org/C71924100', 'https://openalex.org/C17744445']","['https://openalex.org/C15744967', 'https://openalex.org/C542102704', 'https://openalex.org/C11171543', 'https://openalex.org/C43450049', 'https://openalex.org/C138885662', 'https://openalex.org/C71924100', 'https://openalex.org/C111472728', 'https://openalex.org/C77805123', 'https://openalex.org/C70410870', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241']"
https://openalex.org/V179289126,Journal of Adolescence,100425,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C33923547']","['https://openalex.org/C15744967', 'https://openalex.org/C138496976', 'https://openalex.org/C71924100', 'https://openalex.org/C70410870', 'https://openalex.org/C77805123', 'https://openalex.org/C118552586', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C542102704', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C33923547', 'https://openalex.org/C142724271']"
https://openalex.org/V180606021,Advances in Program Evaluation,100434,['https://openalex.org/C15744967'],"['https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C41008148', 'https://openalex.org/C71924100', 'https://openalex.org/C162324750', 'https://openalex.org/C138885662', 'https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C121332964']","['https://openalex.org/C15744967', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C41008148', 'https://openalex.org/C71924100', 'https://openalex.org/C162324750', 'https://openalex.org/C138885662', 'https://openalex.org/C33923547', 'https://openalex.org/C199539241', 'https://openalex.org/C509550671', 'https://openalex.org/C127413603', 'https://openalex.org/C121332964', 'https://openalex.org/C62520636', 'https://openalex.org/C111472728', 'https://openalex.org/C19417346']"
https://openalex.org/V187602988,Phenomenology and The Cognitive Sciences,100459,['https://openalex.org/C15744967'],"['https://openalex.org/C138885662', 'https://openalex.org/C86803240', 'https://openalex.org/C71924100', 'https://openalex.org/C41008148', 'https://openalex.org/C144024400']","['https://openalex.org/C15744967', 'https://openalex.org/C138885662', 'https://openalex.org/C111472728', 'https://openalex.org/C27206212', 'https://openalex.org/C182744844', 'https://openalex.org/C24726157', 'https://openalex.org/C188147891', 'https://openalex.org/C84269361', 'https://openalex.org/C86803240', 'https://openalex.org/C169760540', 'https://openalex.org/C180747234', 'https://openalex.org/C71924100', 'https://openalex.org/C118552586', 'https://openalex.org/C169900460', 'https://openalex.org/C11171543', 'https://openalex.org/C41008148', 'https://openalex.org/C144024400', 'https://openalex.org/C154945302', 'https://openalex.org/C77805123']"
https://openalex.org/V191399632,Autism Research,100474,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C33923547', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C185592680']","['https://openalex.org/C15744967', 'https://openalex.org/C71924100', 'https://openalex.org/C118552586', 'https://openalex.org/C138496976', 'https://openalex.org/C33923547', 'https://openalex.org/C125565743', 'https://openalex.org/C205778803', 'https://openalex.org/C2778538070', 'https://openalex.org/C86803240', 'https://openalex.org/C169760540', 'https://openalex.org/C70410870', 'https://openalex.org/C169900460', 'https://openalex.org/C54355233', 'https://openalex.org/C126322002', 'https://openalex.org/C180747234', 'https://openalex.org/C2778391849', 'https://openalex.org/C138885662', 'https://openalex.org/C185592680', 'https://openalex.org/C55493867']"
https://openalex.org/V204357113,Journal of Adolescent Research,100609,['https://openalex.org/C15744967'],"['https://openalex.org/C71924100', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662']","['https://openalex.org/C15744967', 'https://openalex.org/C138496976', 'https://openalex.org/C77805123', 'https://openalex.org/C71924100', 'https://openalex.org/C144024400', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C70410870', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C118552586', 'https://openalex.org/C542102704', 'https://openalex.org/C36289849', 'https://openalex.org/C19165224']"
