venue,venuename,id,venuesMajorDisciplinary,venuesOtherDisciplinary,concepts
https://openalex.org/V160800360,Acta Polytechnica Hungarica,101936,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C121332964', 'https://openalex.org/C162324750', 'https://openalex.org/C86803240']","['https://openalex.org/C41008148', 'https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C154945302', 'https://openalex.org/C121332964', 'https://openalex.org/C162324750', 'https://openalex.org/C62520636', 'https://openalex.org/C86803240']"
https://openalex.org/V172631016,Journal of Intelligent Transportation Systems,101970,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C162324750', 'https://openalex.org/C121332964']","['https://openalex.org/C41008148', 'https://openalex.org/C127413603', 'https://openalex.org/C22212356', 'https://openalex.org/C147176958', 'https://openalex.org/C33923547', 'https://openalex.org/C31258907', 'https://openalex.org/C154945302', 'https://openalex.org/C38652104', 'https://openalex.org/C162324750', 'https://openalex.org/C207512268', 'https://openalex.org/C121332964', 'https://openalex.org/C47796450', 'https://openalex.org/C79403827', 'https://openalex.org/C2779888511', 'https://openalex.org/C111919701', 'https://openalex.org/C187736073']"
https://openalex.org/V178577447,"Ieej Transactions on Electronics, Information and Systems",101988,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964', 'https://openalex.org/C86803240', 'https://openalex.org/C162324750', 'https://openalex.org/C192562407', 'https://openalex.org/C15744967']","['https://openalex.org/C41008148', 'https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964', 'https://openalex.org/C154945302', 'https://openalex.org/C62520636', 'https://openalex.org/C119599485', 'https://openalex.org/C86803240', 'https://openalex.org/C162324750', 'https://openalex.org/C192562407', 'https://openalex.org/C15744967', 'https://openalex.org/C31972630']"
https://openalex.org/V207571040,The International Journal of Aviation Psychology,102253,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C205649164', 'https://openalex.org/C15744967', 'https://openalex.org/C192562407', 'https://openalex.org/C71924100', 'https://openalex.org/C121332964', 'https://openalex.org/C162324750', 'https://openalex.org/C95457728', 'https://openalex.org/C86803240', 'https://openalex.org/C142362112', 'https://openalex.org/C33923547']","['https://openalex.org/C41008148', 'https://openalex.org/C127413603', 'https://openalex.org/C146978453', 'https://openalex.org/C178802073', 'https://openalex.org/C205649164', 'https://openalex.org/C74448152', 'https://openalex.org/C15744967', 'https://openalex.org/C111919701', 'https://openalex.org/C44154836', 'https://openalex.org/C41376638', 'https://openalex.org/C3017944768', 'https://openalex.org/C192562407', 'https://openalex.org/C159985019', 'https://openalex.org/C71924100', 'https://openalex.org/C121332964', 'https://openalex.org/C162324750', 'https://openalex.org/C95457728', 'https://openalex.org/C166957645', 'https://openalex.org/C154945302', 'https://openalex.org/C187736073', 'https://openalex.org/C86803240', 'https://openalex.org/C142362112', 'https://openalex.org/C153349607', 'https://openalex.org/C538199239', 'https://openalex.org/C75630572', 'https://openalex.org/C2780179797', 'https://openalex.org/C33923547']"
https://openalex.org/V4814149,Technics Technologies Education Management-ttem,106887,['https://openalex.org/C41008148'],"['https://openalex.org/C15744967', 'https://openalex.org/C144024400', 'https://openalex.org/C33923547', 'https://openalex.org/C17744445', 'https://openalex.org/C127413603', 'https://openalex.org/C144133560', 'https://openalex.org/C71924100', 'https://openalex.org/C162324750', 'https://openalex.org/C121332964']","['https://openalex.org/C41008148', 'https://openalex.org/C15744967', 'https://openalex.org/C144024400', 'https://openalex.org/C33923547', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C127413603', 'https://openalex.org/C144133560', 'https://openalex.org/C19417346', 'https://openalex.org/C71924100', 'https://openalex.org/C162853370', 'https://openalex.org/C509550671', 'https://openalex.org/C162324750', 'https://openalex.org/C121332964', 'https://openalex.org/C145420912']"
https://openalex.org/V24077076,Review of Symbolic Logic,106950,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C138885662', 'https://openalex.org/C71924100']","['https://openalex.org/C41008148', 'https://openalex.org/C33923547', 'https://openalex.org/C138885662', 'https://openalex.org/C111472728', 'https://openalex.org/C199360897', 'https://openalex.org/C154945302', 'https://openalex.org/C125565743', 'https://openalex.org/C118615104', 'https://openalex.org/C41895202', 'https://openalex.org/C2524010', 'https://openalex.org/C80444323', 'https://openalex.org/C71924100']"
https://openalex.org/V38883057,Information & Management,107091,['https://openalex.org/C41008148'],"['https://openalex.org/C144133560', 'https://openalex.org/C17744445', 'https://openalex.org/C127413603', 'https://openalex.org/C162324750', 'https://openalex.org/C15744967', 'https://openalex.org/C33923547', 'https://openalex.org/C138885662']","['https://openalex.org/C41008148', 'https://openalex.org/C144133560', 'https://openalex.org/C17744445', 'https://openalex.org/C127413603', 'https://openalex.org/C199539241', 'https://openalex.org/C162324750', 'https://openalex.org/C56739046', 'https://openalex.org/C111919701', 'https://openalex.org/C15744967', 'https://openalex.org/C33923547', 'https://openalex.org/C162853370', 'https://openalex.org/C119599485', 'https://openalex.org/C187736073', 'https://openalex.org/C180198813', 'https://openalex.org/C136764020', 'https://openalex.org/C138885662', 'https://openalex.org/C199360897', 'https://openalex.org/C154945302']"
https://openalex.org/V40528764,The Journal of Academic Librarianship,107095,['https://openalex.org/C41008148'],"['https://openalex.org/C17744445', 'https://openalex.org/C144024400', 'https://openalex.org/C162324750', 'https://openalex.org/C15744967', 'https://openalex.org/C144133560', 'https://openalex.org/C71924100', 'https://openalex.org/C138885662', 'https://openalex.org/C142362112']","['https://openalex.org/C41008148', 'https://openalex.org/C161191863', 'https://openalex.org/C17744445', 'https://openalex.org/C144024400', 'https://openalex.org/C199539241', 'https://openalex.org/C162324750', 'https://openalex.org/C136764020', 'https://openalex.org/C15744967', 'https://openalex.org/C50522688', 'https://openalex.org/C144133560', 'https://openalex.org/C71924100', 'https://openalex.org/C2983956754', 'https://openalex.org/C120912362', 'https://openalex.org/C509550671', 'https://openalex.org/C138885662', 'https://openalex.org/C142362112']"
https://openalex.org/V76159266,Journal of Computational and Graphical Statistics,107303,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C162324750', 'https://openalex.org/C15744967', 'https://openalex.org/C121332964', 'https://openalex.org/C127413603', 'https://openalex.org/C138885662']","['https://openalex.org/C41008148', 'https://openalex.org/C33923547', 'https://openalex.org/C105795698', 'https://openalex.org/C154945302', 'https://openalex.org/C119857082', 'https://openalex.org/C11413529', 'https://openalex.org/C28826006', 'https://openalex.org/C162324750', 'https://openalex.org/C15744967', 'https://openalex.org/C178980831', 'https://openalex.org/C185429906', 'https://openalex.org/C149782125', 'https://openalex.org/C121332964', 'https://openalex.org/C126255220', 'https://openalex.org/C107673813', 'https://openalex.org/C127413603', 'https://openalex.org/C138885662']"
https://openalex.org/V81046792,Journal of Digital Information,107319,['https://openalex.org/C41008148'],"['https://openalex.org/C138885662', 'https://openalex.org/C17744445', 'https://openalex.org/C142362112', 'https://openalex.org/C127413603']","['https://openalex.org/C41008148', 'https://openalex.org/C136764020', 'https://openalex.org/C111919701', 'https://openalex.org/C138885662', 'https://openalex.org/C23123220', 'https://openalex.org/C17744445', 'https://openalex.org/C142362112', 'https://openalex.org/C41895202', 'https://openalex.org/C199539241', 'https://openalex.org/C127413603', 'https://openalex.org/C49774154', 'https://openalex.org/C124952713']"
https://openalex.org/V84101701,System Dynamics Review,107331,['https://openalex.org/C41008148'],"['https://openalex.org/C162324750', 'https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C86803240', 'https://openalex.org/C121332964', 'https://openalex.org/C15744967', 'https://openalex.org/C144024400', 'https://openalex.org/C144133560']","['https://openalex.org/C41008148', 'https://openalex.org/C162324750', 'https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C86803240', 'https://openalex.org/C121332964', 'https://openalex.org/C154945302', 'https://openalex.org/C15744967', 'https://openalex.org/C18903297', 'https://openalex.org/C144024400', 'https://openalex.org/C65244806', 'https://openalex.org/C144133560', 'https://openalex.org/C19417346', 'https://openalex.org/C24890656', 'https://openalex.org/C77405623', 'https://openalex.org/C145912823', 'https://openalex.org/C539667460']"
https://openalex.org/V86488779,Journal of Logic Programming,107339,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C138885662']","['https://openalex.org/C41008148', 'https://openalex.org/C199360897', 'https://openalex.org/C80444323', 'https://openalex.org/C33923547', 'https://openalex.org/C154945302', 'https://openalex.org/C128838566', 'https://openalex.org/C11413529', 'https://openalex.org/C81721847', 'https://openalex.org/C138885662', 'https://openalex.org/C184337299', 'https://openalex.org/C118615104', 'https://openalex.org/C41895202', 'https://openalex.org/C102993220']"
https://openalex.org/V91118348,Journal of Applied Research and Technology,107352,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C121332964', 'https://openalex.org/C33923547', 'https://openalex.org/C192562407', 'https://openalex.org/C86803240', 'https://openalex.org/C185592680', 'https://openalex.org/C162324750']","['https://openalex.org/C41008148', 'https://openalex.org/C127413603', 'https://openalex.org/C121332964', 'https://openalex.org/C33923547', 'https://openalex.org/C62520636', 'https://openalex.org/C154945302', 'https://openalex.org/C192562407', 'https://openalex.org/C119599485', 'https://openalex.org/C86803240', 'https://openalex.org/C185592680', 'https://openalex.org/C162324750', 'https://openalex.org/C111919701', 'https://openalex.org/C76155785', 'https://openalex.org/C11413529']"
https://openalex.org/V100062975,Computer Animation and Virtual Worlds,107582,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C121332964', 'https://openalex.org/C127413603', 'https://openalex.org/C142362112']","['https://openalex.org/C41008148', 'https://openalex.org/C154945302', 'https://openalex.org/C31972630', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964', 'https://openalex.org/C121684516', 'https://openalex.org/C107457646', 'https://openalex.org/C127413603', 'https://openalex.org/C111919701', 'https://openalex.org/C142362112', 'https://openalex.org/C74650414', 'https://openalex.org/C153349607', 'https://openalex.org/C104114177', 'https://openalex.org/C2524010', 'https://openalex.org/C124952713']"
https://openalex.org/V114739668,Simulation Modelling Practice and Theory,107629,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964', 'https://openalex.org/C162324750', 'https://openalex.org/C86803240']","['https://openalex.org/C41008148', 'https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964', 'https://openalex.org/C111919701', 'https://openalex.org/C162324750', 'https://openalex.org/C154945302', 'https://openalex.org/C62520636', 'https://openalex.org/C199360897', 'https://openalex.org/C105795698', 'https://openalex.org/C31258907', 'https://openalex.org/C86803240', 'https://openalex.org/C97355855', 'https://openalex.org/C119599485', 'https://openalex.org/C120314980', 'https://openalex.org/C44154836']"
https://openalex.org/V119470311,International Journal of Web Services Research,107642,['https://openalex.org/C41008148'],"['https://openalex.org/C162324750', 'https://openalex.org/C144133560', 'https://openalex.org/C127413603', 'https://openalex.org/C17744445', 'https://openalex.org/C33923547']","['https://openalex.org/C41008148', 'https://openalex.org/C162324750', 'https://openalex.org/C136764020', 'https://openalex.org/C199360897', 'https://openalex.org/C111919701', 'https://openalex.org/C144133560', 'https://openalex.org/C162853370', 'https://openalex.org/C136264566', 'https://openalex.org/C2780378061', 'https://openalex.org/C35578498', 'https://openalex.org/C127413603', 'https://openalex.org/C31258907', 'https://openalex.org/C17744445', 'https://openalex.org/C33923547', 'https://openalex.org/C199539241', 'https://openalex.org/C77088390', 'https://openalex.org/C154945302']"
https://openalex.org/V120411249,Swarm Intelligence,107652,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C86803240', 'https://openalex.org/C127413603']","['https://openalex.org/C41008148', 'https://openalex.org/C154945302', 'https://openalex.org/C33923547', 'https://openalex.org/C126255220', 'https://openalex.org/C11413529', 'https://openalex.org/C119857082', 'https://openalex.org/C86803240', 'https://openalex.org/C18903297', 'https://openalex.org/C85617194', 'https://openalex.org/C181335050', 'https://openalex.org/C119487961', 'https://openalex.org/C90509273', 'https://openalex.org/C169337768', 'https://openalex.org/C127413603']"
https://openalex.org/V120977877,IEEE Signal Processing Magazine,107654,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964']","['https://openalex.org/C41008148', 'https://openalex.org/C127413603', 'https://openalex.org/C154945302', 'https://openalex.org/C33923547', 'https://openalex.org/C76155785', 'https://openalex.org/C119599485', 'https://openalex.org/C113841659', 'https://openalex.org/C121332964', 'https://openalex.org/C31972630', 'https://openalex.org/C111919701', 'https://openalex.org/C11413529', 'https://openalex.org/C199360897', 'https://openalex.org/C104267543']"
https://openalex.org/V137506714,Knowledge Engineering Review,107804,['https://openalex.org/C41008148'],"['https://openalex.org/C138885662', 'https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C15744967', 'https://openalex.org/C162324750']","['https://openalex.org/C41008148', 'https://openalex.org/C154945302', 'https://openalex.org/C138885662', 'https://openalex.org/C127413603', 'https://openalex.org/C199360897', 'https://openalex.org/C33923547', 'https://openalex.org/C15744967', 'https://openalex.org/C162324750']"
https://openalex.org/V141478581,Journal of Enterprise Information Management,107821,['https://openalex.org/C41008148'],"['https://openalex.org/C144133560', 'https://openalex.org/C162324750', 'https://openalex.org/C17744445', 'https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C138885662']","['https://openalex.org/C41008148', 'https://openalex.org/C144133560', 'https://openalex.org/C162324750', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C56739046', 'https://openalex.org/C127413603', 'https://openalex.org/C162853370', 'https://openalex.org/C111919701', 'https://openalex.org/C195094911', 'https://openalex.org/C33923547', 'https://openalex.org/C187736073', 'https://openalex.org/C138885662', 'https://openalex.org/C136764020', 'https://openalex.org/C105795698']"
https://openalex.org/V149709236,Group Decision and Negotiation,107842,['https://openalex.org/C41008148'],"['https://openalex.org/C17744445', 'https://openalex.org/C162324750', 'https://openalex.org/C33923547', 'https://openalex.org/C15744967', 'https://openalex.org/C144024400', 'https://openalex.org/C127413603', 'https://openalex.org/C144133560', 'https://openalex.org/C121332964']","['https://openalex.org/C41008148', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241', 'https://openalex.org/C162324750', 'https://openalex.org/C33923547', 'https://openalex.org/C15744967', 'https://openalex.org/C144024400', 'https://openalex.org/C127413603', 'https://openalex.org/C77805123', 'https://openalex.org/C154945302', 'https://openalex.org/C36289849', 'https://openalex.org/C56739046', 'https://openalex.org/C144133560', 'https://openalex.org/C144237770', 'https://openalex.org/C175444787', 'https://openalex.org/C199776023', 'https://openalex.org/C105795698', 'https://openalex.org/C199360897', 'https://openalex.org/C121332964', 'https://openalex.org/C20701700', 'https://openalex.org/C187736073']"
https://openalex.org/V154637859,Signal Processing,107857,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C121332964', 'https://openalex.org/C15744967', 'https://openalex.org/C162324750']","['https://openalex.org/C41008148', 'https://openalex.org/C33923547', 'https://openalex.org/C11413529', 'https://openalex.org/C154945302', 'https://openalex.org/C127413603', 'https://openalex.org/C76155785', 'https://openalex.org/C31972630', 'https://openalex.org/C119599485', 'https://openalex.org/C121332964', 'https://openalex.org/C125565743', 'https://openalex.org/C105795698', 'https://openalex.org/C113841659', 'https://openalex.org/C115961682', 'https://openalex.org/C62520636', 'https://openalex.org/C178980831', 'https://openalex.org/C15744967', 'https://openalex.org/C199360897', 'https://openalex.org/C180747234', 'https://openalex.org/C153180895', 'https://openalex.org/C119857082', 'https://openalex.org/C24326235', 'https://openalex.org/C134306372', 'https://openalex.org/C162324750', 'https://openalex.org/C65244806']"
https://openalex.org/V181659395,Information Systems Frontiers,108101,['https://openalex.org/C41008148'],"['https://openalex.org/C144133560', 'https://openalex.org/C162324750', 'https://openalex.org/C17744445', 'https://openalex.org/C127413603', 'https://openalex.org/C33923547']","['https://openalex.org/C41008148', 'https://openalex.org/C144133560', 'https://openalex.org/C162324750', 'https://openalex.org/C17744445', 'https://openalex.org/C111919701', 'https://openalex.org/C127413603', 'https://openalex.org/C199539241', 'https://openalex.org/C56739046', 'https://openalex.org/C136764020', 'https://openalex.org/C33923547', 'https://openalex.org/C162853370', 'https://openalex.org/C154945302', 'https://openalex.org/C199360897']"
https://openalex.org/V187412440,Studies in Informatics and Control,108117,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C162324750', 'https://openalex.org/C121332964', 'https://openalex.org/C86803240']","['https://openalex.org/C41008148', 'https://openalex.org/C33923547', 'https://openalex.org/C154945302', 'https://openalex.org/C127413603', 'https://openalex.org/C162324750', 'https://openalex.org/C121332964', 'https://openalex.org/C187736073', 'https://openalex.org/C86803240', 'https://openalex.org/C111919701', 'https://openalex.org/C2775924081', 'https://openalex.org/C62520636', 'https://openalex.org/C119857082']"
https://openalex.org/V206741498,Journal of Micromechatronics,108177,['https://openalex.org/C41008148'],"['https://openalex.org/C121332964', 'https://openalex.org/C127413603', 'https://openalex.org/C192562407', 'https://openalex.org/C33923547', 'https://openalex.org/C71924100', 'https://openalex.org/C185592680', 'https://openalex.org/C162324750']","['https://openalex.org/C41008148', 'https://openalex.org/C121332964', 'https://openalex.org/C127413603', 'https://openalex.org/C192562407', 'https://openalex.org/C154945302', 'https://openalex.org/C33923547', 'https://openalex.org/C62520636', 'https://openalex.org/C78519656', 'https://openalex.org/C71924100', 'https://openalex.org/C90509273', 'https://openalex.org/C159985019', 'https://openalex.org/C119599485', 'https://openalex.org/C171250308', 'https://openalex.org/C185592680', 'https://openalex.org/C97355855', 'https://openalex.org/C65244806', 'https://openalex.org/C162324750', 'https://openalex.org/C49040817', 'https://openalex.org/C187736073', 'https://openalex.org/C142724271', 'https://openalex.org/C125565743']"
https://openalex.org/V940282142,Nec Research & Development,108185,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C121332964', 'https://openalex.org/C192562407', 'https://openalex.org/C33923547', 'https://openalex.org/C185592680']","['https://openalex.org/C41008148', 'https://openalex.org/C127413603', 'https://openalex.org/C121332964', 'https://openalex.org/C119599485', 'https://openalex.org/C62520636', 'https://openalex.org/C192562407', 'https://openalex.org/C111919701', 'https://openalex.org/C76155785', 'https://openalex.org/C49040817', 'https://openalex.org/C33923547', 'https://openalex.org/C24326235', 'https://openalex.org/C185592680', 'https://openalex.org/C31258907']"
https://openalex.org/V1036471906,Revista Ingenieria E Investigacion,108222,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C138885662', 'https://openalex.org/C142362112', 'https://openalex.org/C121332964', 'https://openalex.org/C33923547', 'https://openalex.org/C86803240', 'https://openalex.org/C185592680']","['https://openalex.org/C41008148', 'https://openalex.org/C127413603', 'https://openalex.org/C138885662', 'https://openalex.org/C142362112', 'https://openalex.org/C121332964', 'https://openalex.org/C15708023', 'https://openalex.org/C33923547', 'https://openalex.org/C86803240', 'https://openalex.org/C185592680']"
https://openalex.org/V1254427,Asia-Pacific Journal of Operational Research,108335,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C162324750', 'https://openalex.org/C127413603', 'https://openalex.org/C144133560', 'https://openalex.org/C121332964', 'https://openalex.org/C17744445']","['https://openalex.org/C41008148', 'https://openalex.org/C33923547', 'https://openalex.org/C162324750', 'https://openalex.org/C126255220', 'https://openalex.org/C127413603', 'https://openalex.org/C144133560', 'https://openalex.org/C31258907', 'https://openalex.org/C11413529', 'https://openalex.org/C111919701', 'https://openalex.org/C21547014', 'https://openalex.org/C162853370', 'https://openalex.org/C105795698', 'https://openalex.org/C121332964', 'https://openalex.org/C17744445', 'https://openalex.org/C199539241']"
https://openalex.org/V5152312,Spatial Vision,108344,['https://openalex.org/C41008148'],"['https://openalex.org/C15744967', 'https://openalex.org/C86803240', 'https://openalex.org/C121332964', 'https://openalex.org/C138885662', 'https://openalex.org/C33923547', 'https://openalex.org/C71924100']","['https://openalex.org/C41008148', 'https://openalex.org/C15744967', 'https://openalex.org/C154945302', 'https://openalex.org/C31972630', 'https://openalex.org/C180747234', 'https://openalex.org/C86803240', 'https://openalex.org/C121332964', 'https://openalex.org/C169760540', 'https://openalex.org/C138885662', 'https://openalex.org/C33923547', 'https://openalex.org/C120665830', 'https://openalex.org/C111472728', 'https://openalex.org/C26760741', 'https://openalex.org/C125565743', 'https://openalex.org/C2524010', 'https://openalex.org/C542102704', 'https://openalex.org/C178253425', 'https://openalex.org/C2779918689', 'https://openalex.org/C178980831', 'https://openalex.org/C153180895', 'https://openalex.org/C71924100', 'https://openalex.org/C16345878', 'https://openalex.org/C62520636']"
https://openalex.org/V5820498,Eurasip Journal on Information Security,108348,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C17744445', 'https://openalex.org/C127413603']","['https://openalex.org/C41008148', 'https://openalex.org/C38652104', 'https://openalex.org/C33923547', 'https://openalex.org/C154945302', 'https://openalex.org/C111919701', 'https://openalex.org/C31258907', 'https://openalex.org/C31972630', 'https://openalex.org/C11413529', 'https://openalex.org/C125565743', 'https://openalex.org/C105795698', 'https://openalex.org/C199360897', 'https://openalex.org/C199539241', 'https://openalex.org/C17744445', 'https://openalex.org/C148730421', 'https://openalex.org/C127413603', 'https://openalex.org/C115961682', 'https://openalex.org/C126794175']"
https://openalex.org/V16540516,Advances in Engineering Software,108381,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964', 'https://openalex.org/C192562407']","['https://openalex.org/C41008148', 'https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964', 'https://openalex.org/C97355855', 'https://openalex.org/C125565743', 'https://openalex.org/C66938386', 'https://openalex.org/C199360897', 'https://openalex.org/C62520636', 'https://openalex.org/C135628077', 'https://openalex.org/C11413529', 'https://openalex.org/C111919701', 'https://openalex.org/C154945302', 'https://openalex.org/C192562407']"
https://openalex.org/V25538012,International Journal of Computer Vision,108407,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C15744967', 'https://openalex.org/C121332964', 'https://openalex.org/C138885662', 'https://openalex.org/C127413603']","['https://openalex.org/C41008148', 'https://openalex.org/C154945302', 'https://openalex.org/C31972630', 'https://openalex.org/C33923547', 'https://openalex.org/C15744967', 'https://openalex.org/C178980831', 'https://openalex.org/C180747234', 'https://openalex.org/C153180895', 'https://openalex.org/C125565743', 'https://openalex.org/C115961682', 'https://openalex.org/C121332964', 'https://openalex.org/C11413529', 'https://openalex.org/C138885662', 'https://openalex.org/C2524010', 'https://openalex.org/C41895202', 'https://openalex.org/C119857082', 'https://openalex.org/C127413603', 'https://openalex.org/C199360897']"
https://openalex.org/V26008998,Journal of Experimental Psychology: Human Perception and Performance,108412,['https://openalex.org/C41008148'],"['https://openalex.org/C15744967', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C71924100', 'https://openalex.org/C121332964', 'https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C162324750']","['https://openalex.org/C41008148', 'https://openalex.org/C15744967', 'https://openalex.org/C86803240', 'https://openalex.org/C138885662', 'https://openalex.org/C169760540', 'https://openalex.org/C180747234', 'https://openalex.org/C154945302', 'https://openalex.org/C71924100', 'https://openalex.org/C111472728', 'https://openalex.org/C26760741', 'https://openalex.org/C121332964', 'https://openalex.org/C33923547', 'https://openalex.org/C41895202', 'https://openalex.org/C118552586', 'https://openalex.org/C127413603', 'https://openalex.org/C169900460', 'https://openalex.org/C31972630', 'https://openalex.org/C162324750']"
https://openalex.org/V26056741,ACM Transactions on Architecture and Code Optimization,108414,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964']","['https://openalex.org/C41008148', 'https://openalex.org/C111919701', 'https://openalex.org/C173608175', 'https://openalex.org/C127413603', 'https://openalex.org/C199360897', 'https://openalex.org/C33923547', 'https://openalex.org/C149635348', 'https://openalex.org/C119599485', 'https://openalex.org/C9390403', 'https://openalex.org/C31258907', 'https://openalex.org/C121332964', 'https://openalex.org/C78766204', 'https://openalex.org/C169590947', 'https://openalex.org/C76155785']"
https://openalex.org/V30889260,Iet Signal Processing,108430,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C127413603', 'https://openalex.org/C121332964', 'https://openalex.org/C15744967', 'https://openalex.org/C162324750']","['https://openalex.org/C41008148', 'https://openalex.org/C33923547', 'https://openalex.org/C11413529', 'https://openalex.org/C127413603', 'https://openalex.org/C154945302', 'https://openalex.org/C76155785', 'https://openalex.org/C119599485', 'https://openalex.org/C121332964', 'https://openalex.org/C31972630', 'https://openalex.org/C105795698', 'https://openalex.org/C125565743', 'https://openalex.org/C113841659', 'https://openalex.org/C62520636', 'https://openalex.org/C199360897', 'https://openalex.org/C178980831', 'https://openalex.org/C115961682', 'https://openalex.org/C15744967', 'https://openalex.org/C119857082', 'https://openalex.org/C2779843651', 'https://openalex.org/C180747234', 'https://openalex.org/C153180895', 'https://openalex.org/C99498987', 'https://openalex.org/C162324750', 'https://openalex.org/C134306372', 'https://openalex.org/C24326235']"
https://openalex.org/V46477374,Lecture Notes in Economics and Mathematical Systems,108587,['https://openalex.org/C41008148'],"['https://openalex.org/C33923547', 'https://openalex.org/C162324750', 'https://openalex.org/C127413603', 'https://openalex.org/C144133560', 'https://openalex.org/C121332964']","['https://openalex.org/C41008148', 'https://openalex.org/C33923547', 'https://openalex.org/C162324750', 'https://openalex.org/C127413603', 'https://openalex.org/C126255220', 'https://openalex.org/C144133560', 'https://openalex.org/C105795698', 'https://openalex.org/C121332964']"
https://openalex.org/V47778307,Computational and Mathematical Organization Theory,108594,['https://openalex.org/C41008148'],"['https://openalex.org/C162324750', 'https://openalex.org/C33923547', 'https://openalex.org/C15744967', 'https://openalex.org/C144024400', 'https://openalex.org/C127413603', 'https://openalex.org/C144133560', 'https://openalex.org/C17744445', 'https://openalex.org/C86803240']","['https://openalex.org/C41008148', 'https://openalex.org/C162324750', 'https://openalex.org/C33923547', 'https://openalex.org/C154945302', 'https://openalex.org/C15744967', 'https://openalex.org/C144024400', 'https://openalex.org/C127413603', 'https://openalex.org/C144133560', 'https://openalex.org/C17744445', 'https://openalex.org/C56739046', 'https://openalex.org/C199539241', 'https://openalex.org/C86803240', 'https://openalex.org/C187736073', 'https://openalex.org/C36289849']"
https://openalex.org/V49967189,Wireless Personal Communications,108600,['https://openalex.org/C41008148'],"['https://openalex.org/C127413603', 'https://openalex.org/C33923547', 'https://openalex.org/C121332964']","['https://openalex.org/C41008148', 'https://openalex.org/C127413603', 'https://openalex.org/C76155785', 'https://openalex.org/C31258907', 'https://openalex.org/C111919701', 'https://openalex.org/C33923547', 'https://openalex.org/C119599485', 'https://openalex.org/C555944384', 'https://openalex.org/C105795698', 'https://openalex.org/C121332964', 'https://openalex.org/C62520636', 'https://openalex.org/C156996364', 'https://openalex.org/C11413529', 'https://openalex.org/C24326235', 'https://openalex.org/C38652104', 'https://openalex.org/C154945302', 'https://openalex.org/C113841659', 'https://openalex.org/C199360897', 'https://openalex.org/C127162648']"
